Timestamp,Vehicle_Count,Temperature,Rainfall_mm,Avg_GPS_Speed,Attendance,Hour,DayOfWeek,IsWeekend,Sensor_ID_Sensor_2,Sensor_ID_Sensor_3,Sensor_ID_Sensor_4,Sensor_ID_Sensor_5,Weather_Condition_Cloudy,Weather_Condition_Rainy,Event_Name_Festival,Event_Name_No Event,Event_Name_Public Holiday,Event_Name_Sports Game
2024-01-01 22:00:00,116,-0.4886612671854052,-0.2291338892235263,0.0,-0.19277224050336497,22,0,0,False,False,False,False,False,False,False,True,False,False
2024-01-01 23:00:00,89,-1.8408925228815256,-0.2291338892235263,0.0,-0.19277224050336497,23,0,0,False,False,False,False,False,False,False,True,False,False
2024-01-02 00:00:00,66,-1.3491720662647546,-0.2291338892235263,0.4670182807505769,-0.19277224050336497,0,1,0,False,False,False,False,False,False,False,True,False,False
2024-01-02 01:00:00,51,-1.2535597552559379,-0.2291338892235263,0.0,-0.19277224050336497,1,1,0,False,False,False,False,False,False,False,True,False,False
2024-01-02 02:00:00,69,-1.7179624087273329,-0.2291338892235263,0.0,-0.19277224050336497,2,1,0,False,False,False,False,False,False,False,True,False,False
2024-01-02 03:00:00,0,-0.9257461175114238,-0.2291338892235263,0.0,-0.19277224050336497,3,1,0,False,False,False,False,False,False,False,True,False,False
2024-01-02 04:00:00,126,-1.2672186568286259,-0.2291338892235263,-3.949349501211599,-0.19277224050336497,4,1,0,False,False,False,False,False,False,False,True,False,False
2024-01-02 05:00:00,42,-1.1579474442471214,-0.2291338892235263,0.0,-0.19277224050336497,5,1,0,False,False,False,False,False,False,False,True,False,False
2024-01-02 06:00:00,47,0.1123304020128703,-0.2291338892235263,0.0,-0.19277224050336497,6,1,0,False,False,False,False,False,False,False,True,False,False
2024-01-02 07:00:00,421,-0.0652353184320744,-0.2291338892235263,0.0,-0.19277224050336497,7,1,0,False,False,False,False,False,False,False,True,False,False
2024-01-02 08:00:00,442,0.3991673350393203,-0.2291338892235263,-1.2699631899793151,-0.19277224050336497,8,1,0,False,False,False,False,False,False,False,True,False,False
2024-01-02 09:00:00,538,0.6313686617750176,-0.2291338892235263,0.0,-0.19277224050336497,9,1,0,False,False,False,False,False,False,False,True,False,False
2024-01-02 10:00:00,370,0.09867150044018251,-0.2291338892235263,0.0,-0.19277224050336497,10,1,0,False,False,False,False,False,False,False,True,False,False
2024-01-02 11:00:00,265,0.42648513818469636,-0.2291338892235263,0.0,-0.19277224050336497,11,1,0,False,False,False,False,False,False,False,True,False,False
2024-01-02 12:00:00,275,-0.09255312157745095,-0.2291338892235263,-0.49386508603617324,-0.19277224050336497,12,1,0,False,False,False,False,False,False,False,True,False,False
2024-01-02 13:00:00,302,0.8908877916560914,-0.2291338892235263,0.0,-0.19277224050336497,13,1,0,False,False,False,False,False,False,False,True,False,False
2024-01-02 14:00:00,255,0.044035894149429884,-0.2291338892235263,0.0,-0.19277224050336497,14,1,0,False,False,False,False,False,False,False,True,False,False
2024-01-02 15:00:00,308,0.31721392560319156,-0.2291338892235263,0.0,-0.19277224050336497,15,1,0,False,False,False,False,False,False,False,True,False,False
2024-01-02 16:00:00,530,0.016718091004053814,-0.2291338892235263,2.259435330333553,-0.19277224050336497,16,1,0,False,False,False,False,False,False,False,True,False,False
2024-01-02 17:00:00,582,-0.42036675932196477,-0.2291338892235263,0.0,-0.19277224050336497,17,1,0,False,False,False,False,False,False,False,True,False,False
2024-01-02 18:00:00,434,0.22160161459437508,-0.2291338892235263,0.0,-0.19277224050336497,18,1,0,False,False,False,False,False,False,False,True,False,False
2024-01-02 19:00:00,112,0.18062490987631072,-0.2291338892235263,0.0,-0.19277224050336497,19,1,0,False,False,False,False,False,False,False,True,False,False
2024-01-02 20:00:00,135,0.194283811448999,-0.2291338892235263,1.132245226987559,-0.19277224050336497,20,1,0,False,False,False,False,False,False,False,True,False,False
2024-01-02 21:00:00,46,-1.3764898694101306,-0.2291338892235263,0.0,-0.19277224050336497,21,1,0,False,False,False,False,False,False,False,True,False,False
2024-01-02 22:00:00,105,-1.6223500977185163,-0.004266343986450751,0.0,-0.19277224050336497,22,1,0,False,False,False,False,True,False,False,True,False,False
2024-01-02 23:00:00,0,-0.8301338065026073,-0.2291338892235263,0.0,-0.19277224050336497,23,1,0,False,False,False,False,False,False,False,True,False,False
2024-01-03 00:00:00,119,-1.2672186568286259,-0.2291338892235263,1.335509016115524,-0.19277224050336497,0,2,0,False,False,False,False,False,False,False,True,False,False
2024-01-03 01:00:00,58,-0.8028160033572312,-0.2291338892235263,0.0,-0.19277224050336497,1,2,0,False,False,False,False,False,False,False,True,False,False
2024-01-03 02:00:00,0,-1.3901487709828186,1.2325051548174646,0.0,-0.19277224050336497,2,2,0,False,False,False,False,False,True,False,True,False,False
2024-01-03 03:00:00,0,-1.103311837956369,-0.2291338892235263,0.0,-0.19277224050336497,3,2,0,False,False,False,False,False,False,False,True,False,False
2024-01-03 04:00:00,20,-1.4584432788462591,-0.2291338892235263,2.8137911188643696,-0.19277224050336497,4,2,0,False,False,False,False,False,False,False,True,False,False
2024-01-03 05:00:00,0,-1.5813733930004519,-0.2291338892235263,0.0,-0.19277224050336497,5,2,0,False,False,False,False,False,False,False,True,False,False
2024-01-03 06:00:00,24,0.6177097602023298,-0.2291338892235263,0.0,-0.19277224050336497,6,2,0,False,False,False,False,False,False,False,True,False,False
2024-01-03 07:00:00,458,0.3718495318939442,-0.2291338892235263,0.0,-0.19277224050336497,7,2,0,False,False,False,False,False,False,False,True,False,False
2024-01-03 08:00:00,518,0.7679576775018985,-0.2291338892235263,0.005055123641562643,-0.19277224050336497,8,2,0,False,False,False,False,False,False,False,True,False,False
2024-01-03 09:00:00,544,-0.09255312157745095,-0.2291338892235263,0.0,-0.19277224050336497,9,2,0,False,False,False,False,False,False,False,True,False,False
2024-01-03 10:00:00,346,0.7542987759292107,-0.2291338892235263,0.0,-0.19277224050336497,10,2,0,False,False,False,False,False,False,False,True,False,False
2024-01-03 11:00:00,297,0.194283811448999,1.9071077905286908,0.0,-0.19277224050336497,11,2,0,False,False,False,False,False,True,False,True,False,False
2024-01-03 12:00:00,340,0.1123304020128703,-0.2291338892235263,2.1670426989117497,-0.19277224050336497,12,2,0,False,False,False,False,False,False,False,True,False,False
2024-01-03 13:00:00,362,0.13964820515824686,-0.2291338892235263,0.0,-0.19277224050336497,13,2,0,False,False,False,False,False,False,False,True,False,False
2024-01-03 14:00:00,296,0.6450275633477058,-0.2291338892235263,0.0,-0.19277224050336497,14,2,0,False,False,False,False,False,False,False,True,False,False
2024-01-03 15:00:00,261,0.3718495318939442,-0.2291338892235263,0.0,-0.19277224050336497,15,2,0,False,False,False,False,False,False,False,True,False,False
2024-01-03 16:00:00,451,0.16696600830362293,-0.2291338892235263,-1.2884417162636772,-0.19277224050336497,16,2,0,False,False,False,False,False,False,False,True,False,False
2024-01-03 17:00:00,515,0.2762372208851277,-0.2291338892235263,0.0,-0.19277224050336497,17,2,0,False,False,False,False,False,False,False,True,False,False
2024-01-03 18:00:00,555,-0.2291421373043318,-0.2291338892235263,0.0,-0.19277224050336497,18,2,0,False,False,False,False,False,False,False,True,False,False
2024-01-03 19:00:00,74,-0.6935447907757265,5.7298560595589745,0.0,-0.19277224050336497,19,2,0,False,False,False,False,False,True,False,True,False,False
2024-01-03 20:00:00,77,0.33087282717587985,-0.2291338892235263,2.4626991194615178,-0.19277224050336497,20,2,0,False,False,False,False,False,False,False,True,False,False
2024-01-03 21:00:00,89,-0.21548323573164352,-0.2291338892235263,0.0,-0.19277224050336497,21,2,0,False,False,False,False,False,False,False,True,False,False
2024-01-03 22:00:00,94,-1.1852652473924974,-0.2291338892235263,0.0,-0.19277224050336497,22,2,0,False,False,False,False,False,False,False,True,False,False
2024-01-03 23:00:00,0,-1.4994199835643234,-0.2291338892235263,0.0,-0.19277224050336497,23,2,0,False,False,False,False,False,False,False,True,False,False
2024-01-04 00:00:00,0,-1.8272336213088376,-0.2291338892235263,-2.323239188187868,-0.19277224050336497,0,3,0,False,False,False,False,False,False,False,True,False,False
2024-01-04 01:00:00,11,-0.43402566089465305,-0.2291338892235263,0.0,-0.19277224050336497,1,3,0,False,False,False,False,False,False,False,True,False,False
2024-01-04 02:00:00,27,-0.7754982002118549,-0.2291338892235263,0.0,-0.19277224050336497,2,3,0,False,False,False,False,False,False,False,True,False,False
2024-01-04 03:00:00,73,-1.5813733930004519,-0.2291338892235263,0.0,-0.19277224050336497,3,3,0,False,False,False,False,False,False,False,True,False,False
2024-01-04 04:00:00,70,-1.3901487709828186,-0.2291338892235263,1.3539875423998837,-0.19277224050336497,4,3,0,False,False,False,False,False,False,False,True,False,False
2024-01-04 05:00:00,73,-1.3901487709828186,-0.2291338892235263,0.0,-0.19277224050336497,5,3,0,False,False,False,False,False,False,False,True,False,False
2024-01-04 06:00:00,0,-0.28377774359508395,-0.2291338892235263,0.0,-0.19277224050336497,6,3,0,False,False,False,False,False,False,False,True,False,False
2024-01-04 07:00:00,587,0.5357563507662011,-0.2291338892235263,0.0,-0.19277224050336497,7,3,0,False,False,False,False,False,False,False,True,False,False
2024-01-04 08:00:00,529,0.24891941773975115,-0.2291338892235263,2.425742066892799,-0.19277224050336497,8,3,0,False,False,False,False,False,False,False,True,False,False
2024-01-04 09:00:00,518,-0.024258613714010537,-0.2291338892235263,0.0,-0.19277224050336497,9,3,0,False,False,False,False,False,False,False,True,False,False
2024-01-04 10:00:00,288,-0.44768456246734084,-0.2291338892235263,0.0,-0.19277224050336497,10,3,0,False,False,False,False,False,False,False,True,False,False
2024-01-04 11:00:00,345,-0.3930489561765887,-0.2291338892235263,0.0,-0.19277224050336497,11,3,0,False,False,False,False,False,False,False,True,False,False
2024-01-04 12:00:00,284,0.16696600830362293,-0.2291338892235263,2.7583555400112885,-0.19277224050336497,12,3,0,False,False,False,False,False,False,False,True,False,False
2024-01-04 13:00:00,309,-0.611591381339598,-0.2291338892235263,0.0,-0.19277224050336497,13,3,0,False,False,False,False,False,False,False,True,False,False
2024-01-04 14:00:00,246,0.7542987759292107,-0.2291338892235263,0.0,-0.19277224050336497,14,3,0,False,False,False,False,False,False,False,True,False,False
2024-01-04 15:00:00,306,-0.3384133498858361,-0.2291338892235263,0.0,-0.19277224050336497,15,3,0,False,False,False,False,False,False,False,True,False,False
2024-01-04 16:00:00,501,0.49477964604813673,-0.2291338892235263,0.9474599641439533,-0.19277224050336497,16,3,0,False,False,False,False,False,False,False,True,False,False
2024-01-04 17:00:00,551,0.5903919570569532,1.2325051548174646,0.0,-0.19277224050336497,17,3,0,False,False,False,False,False,True,False,True,False,False
2024-01-04 18:00:00,575,0.2079427130216873,-0.2291338892235263,0.0,-0.19277224050336497,18,3,0,False,False,False,False,False,False,False,True,False,False
2024-01-04 19:00:00,110,-0.31109554674046,-0.2291338892235263,0.0,-0.19277224050336497,19,3,0,False,False,False,False,False,False,False,True,False,False
2024-01-04 20:00:00,9,0.15330710673093464,-0.2291338892235263,0.26375449162261166,-0.19277224050336497,20,3,0,False,False,False,False,False,False,False,True,False,False
2024-01-04 21:00:00,0,-1.2125830505378739,-0.2291338892235263,0.0,-0.19277224050336497,21,3,0,False,False,False,False,False,False,False,True,False,False
2024-01-04 22:00:00,23,-1.3901487709828186,-0.2291338892235263,0.0,-0.19277224050336497,22,3,0,False,False,False,False,False,False,False,True,False,False
2024-01-04 23:00:00,0,-1.2808775584013141,-0.2291338892235263,0.0,-0.19277224050336497,23,3,0,False,False,False,False,False,False,False,True,False,False
2024-01-05 00:00:00,56,-1.6633268024365804,1.0076376095803892,-0.5308221386048922,-0.19277224050336497,0,4,0,False,False,False,False,False,True,False,True,False,False
2024-01-05 01:00:00,63,-1.3491720662647546,-0.004266343986450751,0.0,-0.19277224050336497,1,4,0,False,False,False,False,True,False,False,True,False,False
2024-01-05 02:00:00,0,-1.1442885426744334,-0.2291338892235263,0.0,-0.19277224050336497,2,4,0,False,False,False,False,False,False,False,True,False,False
2024-01-05 03:00:00,80,-1.4038076725555066,-0.2291338892235263,0.0,-0.19277224050336497,3,4,0,False,False,False,False,False,False,False,True,False,False
2024-01-05 04:00:00,90,-1.4994199835643234,-0.2291338892235263,-2.6004170824532764,-0.19277224050336497,4,4,0,False,False,False,False,False,False,False,True,False,False
2024-01-05 05:00:00,46,-1.103311837956369,-0.2291338892235263,0.0,-0.19277224050336497,5,4,0,False,False,False,False,False,False,False,True,False,False
2024-01-05 06:00:00,13,0.6040508586296415,-0.2291338892235263,0.0,-0.19277224050336497,6,4,0,False,False,False,False,False,False,False,True,False,False
2024-01-05 07:00:00,553,0.016718091004053814,-0.2291338892235263,0.0,-0.19277224050336497,7,4,0,False,False,False,False,False,False,False,True,False,False
2024-01-05 08:00:00,389,-0.0652353184320744,-0.2291338892235263,3.4605395388169895,-0.19277224050336497,8,4,0,False,False,False,False,False,False,False,True,False,False
2024-01-05 09:00:00,505,-0.16084762944089137,-0.2291338892235263,0.0,-0.19277224050336497,9,4,0,False,False,False,False,False,False,False,True,False,False
2024-01-05 10:00:00,294,-0.8984283143660478,-0.2291338892235263,0.0,-0.19277224050336497,10,4,0,False,False,False,False,False,False,False,True,False,False
2024-01-05 11:00:00,270,0.3035550240305038,3.7060481524252955,0.0,-0.19277224050336497,11,4,0,False,False,False,False,False,True,False,True,False,False
2024-01-05 12:00:00,312,1.1913836262552293,-0.2291338892235263,-2.526502977315836,-0.19277224050336497,12,4,0,False,False,False,False,False,False,False,True,False,False
2024-01-05 13:00:00,356,0.5767330554842655,-0.2291338892235263,0.0,-0.19277224050336497,13,4,0,False,False,False,False,False,False,False,True,False,False
2024-01-05 14:00:00,216,-0.07889422000476268,-0.2291338892235263,0.0,-0.19277224050336497,14,4,0,False,False,False,False,False,False,False,True,False,False
2024-01-05 15:00:00,401,-0.07889422000476268,-0.2291338892235263,0.0,-0.19277224050336497,15,4,0,False,False,False,False,False,False,False,True,False,False
2024-01-05 16:00:00,475,0.9318644963741554,-0.2291338892235263,0.7441961750159855,-0.19277224050336497,16,4,0,False,False,False,False,False,False,False,True,False,False
2024-01-05 17:00:00,516,0.24891941773975115,-0.2291338892235263,0.0,-0.19277224050336497,17,4,0,False,False,False,False,False,False,False,True,False,False
2024-01-05 18:00:00,483,-0.3793900546039004,-0.2291338892235263,0.0,-0.19277224050336497,18,4,0,False,False,False,False,False,False,False,True,False,False
2024-01-05 19:00:00,4,-0.18816543258626744,-0.2291338892235263,0.0,-0.19277224050336497,19,4,0,False,False,False,False,False,False,False,True,False,False
2024-01-05 20:00:00,14,-0.4886612671854052,-0.2291338892235263,-2.563460029884555,-0.19277224050336497,20,4,0,False,False,False,False,False,False,False,True,False,False
2024-01-05 21:00:00,75,-0.8574516096479834,-0.2291338892235263,0.0,-0.19277224050336497,21,4,0,False,False,False,False,False,False,False,True,False,False
2024-01-05 22:00:00,45,-1.7316213103000209,-0.11670011660498851,0.0,-0.19277224050336497,22,4,0,False,False,False,False,True,False,False,True,False,False
2024-01-05 23:00:00,60,-1.3628309678374426,-0.2291338892235263,0.0,-0.19277224050336497,23,4,0,False,False,False,False,False,False,False,True,False,False
2024-01-06 00:00:00,89,-1.6496679008638924,-0.2291338892235263,-2.1014968727755408,-0.19277224050336497,0,5,1,False,False,False,False,False,False,False,True,False,False
2024-01-06 01:00:00,20,-1.4994199835643234,-0.2291338892235263,0.0,-0.19277224050336497,1,5,1,False,False,False,False,False,False,False,True,False,False
2024-01-06 02:00:00,54,-1.758939113445397,-0.2291338892235263,0.0,-0.19277224050336497,2,5,1,False,False,False,False,False,False,False,True,False,False
2024-01-06 03:00:00,0,-1.8135747197361494,-0.2291338892235263,0.0,-0.19277224050336497,3,5,1,False,False,False,False,False,False,False,True,False,False
2024-01-06 04:00:00,0,-1.6223500977185163,-0.2291338892235263,0.31919007047569287,-0.19277224050336497,4,5,1,False,False,False,False,False,False,False,True,False,False
2024-01-06 05:00:00,44,-1.608691196145828,0.10816742863208698,0.0,-0.19277224050336497,5,5,1,False,False,False,False,True,False,False,True,False,False
2024-01-06 06:00:00,36,0.3581906303212559,-0.2291338892235263,0.0,-0.19277224050336497,6,5,1,False,False,False,False,False,False,False,True,False,False
2024-01-06 07:00:00,563,-0.3657311530312126,-0.2291338892235263,0.0,-0.19277224050336497,7,5,1,False,False,False,False,False,False,False,True,False,False
2024-01-06 08:00:00,556,0.2079427130216873,-0.11670011660498851,4.458379958172461,-0.19277224050336497,8,5,1,False,False,False,False,True,False,False,True,False,False
2024-01-06 09:00:00,463,-0.7891571017845429,15.286726732134683,0.0,-0.19277224050336497,9,5,1,False,False,False,False,False,True,False,True,False,False
2024-01-06 10:00:00,310,0.057694795722118164,-0.2291338892235263,0.0,-0.19277224050336497,10,5,1,False,False,False,False,False,False,False,True,False,False
2024-01-06 11:00:00,275,-0.0652353184320744,-0.2291338892235263,0.0,-0.19277224050336497,11,5,1,False,False,False,False,False,False,False,True,False,False
2024-01-06 12:00:00,276,-0.6935447907757265,-0.2291338892235263,1.7789936469401788,-0.19277224050336497,12,5,1,False,False,False,False,False,False,False,True,False,False
2024-01-06 13:00:00,189,-0.9120872159387358,2.1319753357657665,0.0,-0.19277224050336497,13,5,1,False,False,False,False,False,True,False,True,False,False
2024-01-06 14:00:00,291,-0.5569557750488456,-0.2291338892235263,0.0,-0.19277224050336497,14,5,1,False,False,False,False,False,False,False,True,False,False
2024-01-06 15:00:00,289,-0.3247544483131483,-0.2291338892235263,0.0,-0.19277224050336497,15,5,1,False,False,False,False,False,False,False,True,False,False
2024-01-06 16:00:00,473,0.6177097602023298,-0.2291338892235263,1.6681224892340138,-0.19277224050336497,16,5,1,False,False,False,False,False,False,False,True,False,False
2024-01-06 17:00:00,411,-0.16084762944089137,-0.2291338892235263,0.0,-0.19277224050336497,17,5,1,False,False,False,False,False,False,False,True,False,False
2024-01-06 18:00:00,566,-0.2428010388770196,-0.2291338892235263,0.0,-0.19277224050336497,18,5,1,False,False,False,False,False,False,False,True,False,False
2024-01-06 19:00:00,122,-0.024258613714010537,3.5936143798067577,0.0,-0.19277224050336497,19,5,1,False,False,False,False,False,True,False,True,False,False
2024-01-06 20:00:00,10,0.2625783193124394,-0.2291338892235263,-0.03190192892715902,-0.19277224050336497,20,5,1,False,False,False,False,False,False,False,True,False,False
2024-01-06 21:00:00,0,-1.3628309678374426,-0.2291338892235263,0.0,-0.19277224050336497,21,5,1,False,False,False,False,False,False,False,True,False,False
2024-01-06 22:00:00,111,-1.5130788851370116,5.504988514321899,0.0,-0.19277224050336497,22,5,1,False,False,False,False,False,True,False,True,False,False
2024-01-06 23:00:00,69,-1.7043035071546446,-0.2291338892235263,0.0,-0.19277224050336497,23,5,1,False,False,False,False,False,False,False,True,False,False
2024-01-07 00:00:00,21,-1.1442885426744334,-0.2291338892235263,-1.0851779271357094,-0.19277224050336497,0,6,1,False,False,False,False,False,False,False,True,False,False
2024-01-07 01:00:00,0,-2.6331088140974344,-0.2291338892235263,0.0,-0.19277224050336497,1,6,1,False,False,False,False,False,False,False,True,False,False
2024-01-07 02:00:00,149,-1.1989241489651854,-0.2291338892235263,0.0,-0.19277224050336497,2,6,1,False,False,False,False,False,False,False,True,False,False
2024-01-07 03:00:00,23,-0.9530639206568001,-0.2291338892235263,0.0,-0.19277224050336497,3,6,1,False,False,False,False,False,False,False,True,False,False
2024-01-07 04:00:00,21,-0.9803817238021761,-0.2291338892235263,-0.30907982319256755,-0.19277224050336497,4,6,1,False,False,False,False,False,False,False,True,False,False
2024-01-07 05:00:00,93,-1.5267377867096996,-0.2291338892235263,0.0,-0.19277224050336497,5,6,1,False,False,False,False,False,False,False,True,False,False
2024-01-07 06:00:00,82,0.2625783193124394,-0.2291338892235263,0.0,-0.19277224050336497,6,6,1,False,False,False,False,False,False,False,True,False,False
2024-01-07 07:00:00,469,-0.11987092472282702,-0.2291338892235263,0.0,-0.19277224050336497,7,6,1,False,False,False,False,False,False,False,True,False,False
2024-01-07 08:00:00,537,0.2625783193124394,-0.2291338892235263,1.5387728052434895,-0.19277224050336497,8,6,1,False,False,False,False,False,False,False,True,False,False
2024-01-07 09:00:00,602,1.0957713152464128,-0.2291338892235263,0.0,-0.19277224050336497,9,6,1,False,False,False,False,False,False,False,True,False,False
2024-01-07 10:00:00,402,0.3718495318939442,-0.2291338892235263,0.0,-0.19277224050336497,10,6,1,False,False,False,False,False,False,False,True,False,False
2024-01-07 11:00:00,223,0.3035550240305038,-0.2291338892235263,0.0,-0.19277224050336497,11,6,1,False,False,False,False,False,False,False,True,False,False
2024-01-07 12:00:00,369,0.5357563507662011,-0.2291338892235263,0.5963679647411014,-0.19277224050336497,12,6,1,False,False,False,False,False,False,False,True,False,False
2024-01-07 13:00:00,273,-0.17450653101357916,-0.2291338892235263,0.0,-0.19277224050336497,13,6,1,False,False,False,False,False,False,False,True,False,False
2024-01-07 14:00:00,283,0.07135369729480644,-0.2291338892235263,0.0,-0.19277224050336497,14,6,1,False,False,False,False,False,False,False,True,False,False
2024-01-07 15:00:00,319,-0.5023201687580933,-0.2291338892235263,0.0,-0.19277224050336497,15,6,1,False,False,False,False,True,False,False,True,False,False
2024-01-07 16:00:00,581,0.13964820515824686,-0.2291338892235263,-1.4547484528229209,-0.19277224050336497,16,6,1,False,False,False,False,False,False,False,True,False,False
2024-01-07 17:00:00,609,0.8772288900834032,-0.2291338892235263,0.0,-0.19277224050336497,17,6,1,False,False,False,False,False,False,False,True,False,False
2024-01-07 18:00:00,474,0.6177097602023298,-0.2291338892235263,0.0,-0.19277224050336497,18,6,1,False,False,False,False,False,False,False,True,False,False
2024-01-07 19:00:00,106,-0.611591381339598,-0.2291338892235263,0.0,-0.19277224050336497,19,6,1,False,False,False,False,False,False,False,True,False,False
2024-01-07 20:00:00,11,-0.16084762944089137,-0.2291338892235263,-0.7895215065859413,-0.19277224050336497,20,6,1,False,False,False,False,False,False,False,True,False,False
2024-01-07 21:00:00,35,-1.8545514244542136,-0.2291338892235263,0.0,-0.19277224050336497,21,6,1,False,False,False,False,False,False,False,True,False,False
2024-01-07 22:00:00,88,-2.1004116527625993,-0.2291338892235263,0.0,-0.19277224050336497,22,6,1,False,False,False,False,False,False,False,True,False,False
2024-01-07 23:00:00,16,-1.3355131646920664,-0.2291338892235263,0.0,-0.19277224050336497,23,6,1,False,False,False,False,False,False,False,True,False,False
2024-01-08 00:00:00,157,-1.1989241489651854,-0.2291338892235263,-2.822159397865604,-0.19277224050336497,0,0,0,False,False,False,False,False,False,False,True,False,False
2024-01-08 01:00:00,35,-1.3764898694101306,-0.2291338892235263,0.0,-0.19277224050336497,1,0,0,False,False,False,False,False,False,False,True,False,False
2024-01-08 02:00:00,91,-1.417466574128195,-0.2291338892235263,0.0,-0.19277224050336497,2,0,0,False,False,False,False,False,False,False,True,False,False
2024-01-08 03:00:00,13,-0.9530639206568001,-0.2291338892235263,0.0,-0.19277224050336497,3,0,0,False,False,False,False,False,False,False,True,False,False
2024-01-08 04:00:00,19,-1.2945364599740021,-0.2291338892235263,-1.787361925941413,-0.19277224050336497,4,0,0,False,False,False,False,False,False,False,True,False,False
2024-01-08 05:00:00,85,-1.1852652473924974,-0.2291338892235263,0.0,-0.19277224050336497,5,0,0,False,False,False,False,False,False,False,True,False,False
2024-01-08 06:00:00,0,0.016718091004053814,-0.2291338892235263,0.0,-0.19277224050336497,6,0,0,False,False,False,False,False,False,False,True,False,False
2024-01-08 07:00:00,443,-0.18816543258626744,-0.2291338892235263,0.0,-0.19277224050336497,7,0,0,False,False,False,False,False,False,False,True,False,False
2024-01-08 08:00:00,545,-0.2291421373043318,-0.2291338892235263,0.4670182807505769,-0.19277224050336497,8,0,0,False,False,False,False,False,False,False,True,False,False
2024-01-08 09:00:00,540,0.699663169638458,-0.2291338892235263,0.0,-0.19277224050336497,9,0,0,False,False,False,False,False,False,False,True,False,False
2024-01-08 10:00:00,358,-0.638909184484974,-0.2291338892235263,0.0,-0.19277224050336497,10,0,0,False,False,False,False,False,False,False,True,False,False
