Timestamp,Vehicle_ID,Latitude,Longitude,Speed_kmh
2024-01-18 20:00:00,V1,40.71391253101274,-74.09367384221515,3
2024-01-19 00:00:00,V1,40.72228213969187,-74.09059378820972,60
2024-01-19 04:00:00,V1,40.72046853197087,-74.0882440531209,22
2024-01-19 08:00:00,V1,40.69624837028034,-74.08231849636597,32
2024-01-19 12:00:00,V1,40.718084740189276,-74.08448682170209,79
2024-01-19 16:00:00,V1,40.72856541700444,-74.07219282704986,50
2024-01-19 20:00:00,V1,40.72268548914557,-74.07530503925908,43
2024-01-20 00:00:00,V1,40.72695125507192,-74.07863498214127,7
2024-01-20 04:00:00,V1,40.73195495413572,-74.07880579337538,66
2024-01-20 08:00:00,V1,40.718957811972054,-74.09413087708045,12
2024-01-20 12:00:00,V1,40.72896926043988,-74.09736638937625,71
2024-01-20 16:00:00,V1,40.72759467143347,-74.07964940563649,0
2024-01-20 20:00:00,V1,40.72658804847299,-74.08098398973735,68
2024-01-21 00:00:00,V1,40.74574099635891,-74.11236073268896,62
2024-01-21 04:00:00,V1,40.70451028460297,-74.08108130600748,13
2024-01-21 08:00:00,V1,40.71173027812004,-74.07361732285482,60
2024-01-21 12:00:00,V1,40.70687557051872,-74.08504819234082,4
2024-01-21 16:00:00,V1,40.716972047425216,-74.07637363621818,14
2024-01-21 20:00:00,V1,40.714640662448815,-74.09016114592593,35
2024-01-22 00:00:00,V1,40.70935776263028,-74.08092877908675,24
2024-01-22 04:00:00,V1,40.72074319351865,-74.07873712663121,10
2024-01-22 08:00:00,V1,40.71989887404096,-74.08499548068727,44
2024-01-22 12:00:00,V1,40.70676208885123,-74.0818303943003,37
2024-01-22 16:00:00,V1,40.72170545480416,-74.08024950648638,54
2024-01-22 20:00:00,V1,40.712811088976856,-74.07452094093492,35
2024-01-23 00:00:00,V1,40.70780329008325,-74.09017147334912,3
2024-01-23 04:00:00,V1,40.7215109921482,-74.10382130124098,29
2024-01-23 08:00:00,V1,40.714332566022875,-74.08745714481078,48
2024-01-23 12:00:00,V1,40.71494418859451,-74.07965122037103,56
2024-01-23 16:00:00,V1,40.7268445645003,-74.0935903879189,28
2024-01-23 20:00:00,V1,40.706437235743046,-74.08428264594605,59
2024-01-24 00:00:00,V1,40.71388337292287,-74.10202968738271,77
2024-01-24 04:00:00,V1,40.72133504049973,-74.09601769543735,39
2024-01-24 08:00:00,V1,40.735264368689094,-74.09571245507966,26
2024-01-24 12:00:00,V1,40.705072187308915,-74.09495938173986,60
2024-01-24 16:00:00,V1,40.72154664544892,-74.09100796530339,32
2024-01-24 20:00:00,V1,40.71267965643829,-74.07727203339391,64
2024-01-25 00:00:00,V1,40.716710480860975,-74.07162137147596,67
2024-01-25 04:00:00,V1,40.72203922128815,-74.08102169559074,41
2024-01-25 08:00:00,V1,40.72385613824706,-74.07517705591486,67
2024-01-25 12:00:00,V1,40.73301417042251,-74.08864748340929,26
2024-01-25 16:00:00,V1,40.725469548576946,-74.09432846275692,43
2024-01-25 20:00:00,V1,40.71567650262208,-74.08221741987951,23
2024-01-26 00:00:00,V1,40.70080416049809,-74.09971823721627,23
2024-01-26 04:00:00,V1,40.74378549359572,-74.07229530326349,16
2024-01-26 08:00:00,V1,40.728708063960596,-74.08578579958612,35
2024-01-26 12:00:00,V1,40.71834403152238,-74.0777108253421,38
2024-01-26 16:00:00,V1,40.71183289928959,-74.09571277629465,26
2024-01-26 20:00:00,V1,40.72335669793307,-74.08535832447113,41
2024-01-27 00:00:00,V1,40.71772063184815,-74.11373928959621,42
2024-01-27 04:00:00,V1,40.72605933258984,-74.08362558633698,2
2024-01-27 08:00:00,V1,40.71747791498459,-74.08555715232315,8
2024-01-27 12:00:00,V1,40.71207467576389,-74.07207920174497,70
2024-01-27 16:00:00,V1,40.7166158523995,-74.08587920895296,77
2024-01-27 20:00:00,V1,40.730189906194916,-74.06311520504063,14
2024-01-28 00:00:00,V1,40.72391079367103,-74.08986334655506,29
2024-01-28 04:00:00,V1,40.71044330143971,-74.09166308886078,73
2024-01-28 08:00:00,V1,40.73891494292275,-74.08984380137056,32
2024-01-28 12:00:00,V1,40.72378678976573,-74.08116235024946,22
2024-01-28 16:00:00,V1,40.715696694680695,-74.07916915939369,67
2024-01-28 20:00:00,V1,40.711879591617844,-74.06424076391737,49
2024-01-29 00:00:00,V1,40.72608165672404,-74.09309054451126,11
2024-01-29 04:00:00,V1,40.71573066526673,-74.07948236977973,74
2024-01-29 08:00:00,V1,40.71243543983222,-74.08158610158713,40
2024-01-29 12:00:00,V1,40.71638521364741,-74.08724926771671,51
2024-01-29 16:00:00,V1,40.71485683294129,-74.08461013221132,21
2024-01-29 20:00:00,V1,40.694815130232485,-74.08937973447762,2
2024-01-30 00:00:00,V1,40.72460581572812,-74.06680796402462,0
2024-01-30 04:00:00,V1,40.710256161693664,-74.06624449357962,58
2024-01-30 08:00:00,V1,40.72464350485425,-74.1009187680511,27
2024-01-30 12:00:00,V1,40.70676263173459,-74.08580341715121,23
2024-01-30 16:00:00,V1,40.7200254338562,-74.07649146067111,68
2024-01-30 20:00:00,V1,40.72138390225783,-74.0850141822755,27
2024-01-31 00:00:00,V1,40.71186885936012,-74.08041354011803,49
2024-01-31 04:00:00,V1,40.70101589708355,-74.08455197591292,30
2024-01-31 08:00:00,V1,40.704573131329255,-74.09720717384099,71
2024-01-31 12:00:00,V1,40.73286756618505,-74.09483158472307,20
2024-01-31 16:00:00,V1,40.722883486501104,-74.05568710407329,45
2024-01-31 20:00:00,V1,40.71129583479462,-74.08632582089211,27
2024-02-01 00:00:00,V1,40.71641049453566,-74.09312873482888,33
2024-02-01 04:00:00,V1,40.71853827934014,-74.07717386643012,8
2024-02-01 08:00:00,V1,40.70715923318413,-74.09433885508629,43
2024-02-01 12:00:00,V1,40.70296257752233,-74.08520168314725,23
2024-02-01 16:00:00,V1,40.725748287022824,-74.07783451754966,21
2024-02-01 20:00:00,V1,40.71176662442947,-74.08682046563351,52
2024-02-02 00:00:00,V1,40.71932553339766,-74.08963065798683,76
2024-02-02 04:00:00,V1,40.698737595051846,-74.08638824552382,61
2024-02-02 08:00:00,V1,40.72453282610316,-74.09361398532766,18
2024-02-02 12:00:00,V1,40.72225244094648,-74.09779507966047,57
2024-02-02 16:00:00,V1,40.710639047212325,-74.09638879912984,8
2024-02-02 20:00:00,V1,40.73182999396826,-74.08668552745819,54
2024-02-03 00:00:00,V1,40.713175124968544,-74.08820982197095,51
2024-02-03 04:00:00,V1,40.72944137045381,-74.0772263927684,14
2024-02-03 08:00:00,V1,40.72560109148669,-74.10032336030373,2
2024-02-03 12:00:00,V1,40.73266389989408,-74.09547746055118,2
2024-02-03 16:00:00,V1,40.734058205353065,-74.10775605564892,45
2024-02-03 20:00:00,V1,40.70281939367059,-74.10323982310913,3
2024-02-04 00:00:00,V1,40.74053838983207,-74.08811262387157,22
2024-02-04 04:00:00,V1,40.72909255446371,-74.07359950384023,66
2024-02-04 08:00:00,V1,40.74310752521165,-74.07872995598294,4
2024-02-04 12:00:00,V1,40.72353368621373,-74.0858819912117,75
2024-02-04 16:00:00,V1,40.73184601665542,-74.09200942045061,10
2024-02-04 20:00:00,V1,40.7169030615276,-74.09324672540446,47
2024-02-05 00:00:00,V1,40.72976349471782,-74.07799967003692,31
2024-02-05 04:00:00,V1,40.74137289045194,-74.0837733265403,60
2024-02-05 08:00:00,V1,40.73296079342833,-74.09411651098642,44
2024-02-05 12:00:00,V1,40.73068078611965,-74.09934790384936,34
2024-02-05 16:00:00,V1,40.70907857654248,-74.08314849728166,70
2024-02-05 20:00:00,V1,40.71829501931944,-74.09723361227542,12
2024-02-06 00:00:00,V1,40.72630728848054,-74.08819435658114,66
2024-02-06 04:00:00,V1,40.731025424903095,-74.09248528819074,41
2024-02-06 08:00:00,V1,40.72091981814387,-74.07453477828899,11
2024-02-06 12:00:00,V1,40.73840661349638,-74.06268495965183,14
2024-02-06 16:00:00,V1,40.716373905307265,-74.09720879104987,44
2024-02-06 20:00:00,V1,40.71567300715934,-74.07968450258016,43
2024-02-07 00:00:00,V1,40.70733875883671,-74.07604171187423,5
2024-02-07 04:00:00,V1,40.716530407279336,-74.08419679738526,12
2024-02-07 08:00:00,V1,40.72524705615688,-74.0813075691217,19
2024-02-07 12:00:00,V1,40.70998385281904,-74.087780758598,35
2024-02-07 16:00:00,V1,40.712135608961795,-74.07305203784922,14
2024-02-07 20:00:00,V1,40.71201276079791,-74.06215023364012,56
2024-02-08 00:00:00,V1,40.710041430084054,-74.07762930643499,36
2024-02-08 04:00:00,V1,40.72730147642111,-74.09463891139268,65
2024-02-08 08:00:00,V1,40.71544018863248,-74.07123097490947,54
2024-02-08 12:00:00,V1,40.71998447472342,-74.09111032027167,58
2024-02-08 16:00:00,V1,40.73242262353345,-74.07648714653442,0
2024-02-08 20:00:00,V1,40.72337507919304,-74.08944857912823,35
2024-02-09 00:00:00,V1,40.726973611122844,-74.08524203664331,39
2024-02-09 04:00:00,V1,40.71939669055229,-74.0709400368503,38
2024-02-09 08:00:00,V1,40.72406892251953,-74.09908294609049,23
2024-02-09 12:00:00,V1,40.71658036314589,-74.10225957627772,28
2024-02-09 16:00:00,V1,40.72388537353645,-74.10183329218576,77
2024-02-09 20:00:00,V1,40.716051550772676,-74.0752936396282,73
2024-02-10 00:00:00,V1,40.721091057441484,-74.0881174705868,35
2024-02-10 04:00:00,V1,40.721049098556584,-74.09817529645143,77
2024-02-10 08:00:00,V1,40.71592889405053,-74.10021348509257,4
2024-02-10 12:00:00,V1,40.73150849822573,-74.07876192574604,63
2024-02-10 16:00:00,V1,40.71857364259826,-74.09289377526878,52
2024-02-10 20:00:00,V1,40.734535227612426,-74.06871509576463,70
2024-02-11 00:00:00,V1,40.71895142382676,-74.0816192936037,45
2024-02-11 04:00:00,V1,40.737122387251304,-74.07337811911222,49
2024-02-11 08:00:00,V1,40.717085124459594,-74.08627531426875,35
2024-02-11 12:00:00,V1,40.73062154334285,-74.09252066184447,24
2024-02-11 16:00:00,V1,40.71939283979878,-74.10022851062229,32
2024-02-11 20:00:00,V1,40.71712791914583,-74.07903275242634,23
2024-02-12 00:00:00,V1,40.73383952647673,-74.07424961321853,64
2024-02-12 04:00:00,V1,40.70537833518402,-74.09094162916814,7
2024-02-12 08:00:00,V1,40.71966878802172,-74.10076419597567,18
2024-02-12 12:00:00,V1,40.733155627910065,-74.08298732248701,68
2024-02-12 16:00:00,V1,40.73038869234335,-74.08431233900232,59
2024-02-12 20:00:00,V1,40.71968157958666,-74.07674925626708,57
2024-02-13 00:00:00,V1,40.72545911115625,-74.07772429661881,66
2024-02-13 04:00:00,V1,40.71224182901392,-74.08031796654753,41
2024-02-13 08:00:00,V1,40.72445111373407,-74.08300528777954,42
2024-02-13 12:00:00,V1,40.69918186269376,-74.08562942605185,66
2024-02-13 16:00:00,V1,40.71763701100319,-74.09207726395236,8
2024-02-13 20:00:00,V1,40.71540755384584,-74.08727799355708,32
2024-02-14 00:00:00,V1,40.72202342273937,-74.06583170992387,42
2024-02-14 04:00:00,V1,40.722777533303365,-74.09263787929821,47
2024-02-14 08:00:00,V1,40.72186522641242,-74.08406768266846,73
2024-02-14 12:00:00,V1,40.744163634068435,-74.09094477444076,26
2024-02-14 16:00:00,V1,40.72177785455083,-74.08851114507164,13
2024-02-14 20:00:00,V1,40.71913447517646,-74.09258451330679,44
2024-02-15 00:00:00,V1,40.73966212913599,-74.0934246994097,12
2024-02-15 04:00:00,V1,40.7189485752252,-74.10534433938865,57
2024-02-15 08:00:00,V1,40.71656199321934,-74.0897356575685,41
2024-02-15 12:00:00,V1,40.692676963129,-74.08133881199846,59
2024-02-15 16:00:00,V1,40.738939465595045,-74.08822614660465,22
2024-02-15 20:00:00,V1,40.7264699816776,-74.08568677415846,76
2024-02-16 00:00:00,V1,40.725116171623014,-74.07946415686604,27
2024-02-16 04:00:00,V1,40.71771125289652,-74.09039303295556,36
2024-02-16 08:00:00,V1,40.736501324649,-74.09073745761836,60
2024-02-16 12:00:00,V1,40.71399734307251,-74.09044002871491,27
2024-02-16 16:00:00,V1,40.709011808336314,-74.08301754659463,60
2024-02-16 20:00:00,V1,40.72380436318973,-74.07813391499053,38
2024-02-17 00:00:00,V1,40.717623490063104,-74.0750084072716,2
2024-02-17 04:00:00,V1,40.71534005333891,-74.07813282293188,42
2024-02-17 08:00:00,V1,40.70431068679454,-74.07116238288346,30
2024-02-17 12:00:00,V1,40.71247288517572,-74.0859721276299,34
2024-02-17 16:00:00,V1,40.72152989830758,-74.08745293954698,5
2024-02-17 20:00:00,V1,40.715850417852835,-74.09807599179176,49
2024-02-18 00:00:00,V1,40.7285586033215,-74.08245599134605,56
2024-02-18 04:00:00,V1,40.726073902052036,-74.08346264557174,14
2024-02-18 08:00:00,V1,40.7176182735738,-74.07656778553317,39
2024-02-18 12:00:00,V1,40.73177160769113,-74.08197921786673,11
2024-02-18 16:00:00,V1,40.726600515942444,-74.0779740678189,66
2024-02-18 20:00:00,V1,40.707938115368265,-74.08573570053572,74
2024-02-19 00:00:00,V1,40.706773554134635,-74.08950340858785,37
2024-02-19 04:00:00,V1,40.72142701412097,-74.07615259250785,52
2024-02-19 08:00:00,V1,40.71084784641045,-74.09045919982772,27
2024-02-19 12:00:00,V1,40.7204698645856,-74.10064556212491,5
2024-02-19 16:00:00,V1,40.72774341789523,-74.0824487410802,45
2024-02-19 20:00:00,V1,40.73139947308096,-74.0832893672677,78
2024-02-20 00:00:00,V1,40.72880827027035,-74.09618569925759,50
2024-02-20 04:00:00,V1,40.71655575477142,-74.07635611736086,61
2024-02-20 08:00:00,V1,40.701314580049385,-74.08757103119581,59
2024-02-20 12:00:00,V1,40.717083758730915,-74.07022388740572,9
2024-02-20 16:00:00,V1,40.73018067489773,-74.0928361532402,72
2024-02-20 20:00:00,V1,40.73378764738803,-74.0873955518004,44
2024-02-21 00:00:00,V1,40.72116127003562,-74.06333109125438,45
2024-02-21 04:00:00,V1,40.723392996698564,-74.08856071089657,50
2024-02-21 08:00:00,V1,40.725064098050126,-74.09080354596782,73
2024-02-21 12:00:00,V1,40.72310684361591,-74.1009752468609,59
2024-02-21 16:00:00,V1,40.722582934324706,-74.07007068419476,43
2024-02-21 20:00:00,V1,40.71332144205248,-74.08620554625203,9
2024-02-22 00:00:00,V1,40.70795238513006,-74.09916667590656,75
2024-02-22 04:00:00,V1,40.73451126390465,-74.07358414257783,5
2024-02-22 08:00:00,V1,40.71391884281777,-74.0948410825825,57
2024-02-22 12:00:00,V1,40.711439614738175,-74.07732971260776,16
2024-02-22 16:00:00,V1,40.716021012573925,-74.10503081609116,30
2024-02-22 20:00:00,V1,40.713599471643036,-74.0866400645516,57
2024-02-23 00:00:00,V1,40.71111679639076,-74.08213984288584,72
2024-02-23 04:00:00,V1,40.71402430733621,-74.08730320539759,61
2024-02-23 08:00:00,V1,40.727818716671614,-74.10385562396608,42
2024-02-23 12:00:00,V1,40.72944190087042,-74.08113565185731,62
2024-02-23 16:00:00,V1,40.71737487338834,-74.08315916752552,15
2024-02-23 20:00:00,V1,40.70684559052416,-74.07136715058907,7
2024-02-24 00:00:00,V1,40.725382044125624,-74.09469251026064,16
2024-02-24 04:00:00,V1,40.70942243656397,-74.08643083971373,29
2024-02-24 08:00:00,V1,40.723393945627755,-74.09556418995913,20
2024-02-24 12:00:00,V1,40.7180441954788,-74.08657695747748,59
2024-02-24 16:00:00,V1,40.721760227006875,-74.07475340027713,57
2024-02-24 20:00:00,V1,40.719506031222686,-74.08023265266829,57
2024-02-25 00:00:00,V1,40.728118874799684,-74.08789323875787,37
2024-02-25 04:00:00,V1,40.71632308485745,-74.09541609363691,76
2024-02-25 08:00:00,V1,40.721883058963805,-74.08015236286137,5
2024-02-25 12:00:00,V1,40.74765133176786,-74.07799949857616,60
2024-02-25 16:00:00,V1,40.70790150501822,-74.07643534326546,15
2024-02-25 20:00:00,V1,40.72043944586413,-74.0751253898347,79
2024-02-26 00:00:00,V1,40.70266401265297,-74.08970216313922,69
2024-02-26 04:00:00,V1,40.72466663332167,-74.08745566228541,67
2024-02-26 08:00:00,V1,40.73774861959145,-74.07862474962879,7
2024-02-26 12:00:00,V1,40.724415353098536,-74.08583687139163,23
2024-02-26 16:00:00,V1,40.717967970578094,-74.0983790966041,24
2024-02-26 20:00:00,V1,40.71582569987883,-74.08819494979964,30
2024-02-27 00:00:00,V1,40.71816447657193,-74.07906794133591,16
2024-02-27 04:00:00,V1,40.7346436132048,-74.09446211241482,29
2024-02-27 08:00:00,V1,40.73226352787753,-74.07728062057107,25
2024-02-27 12:00:00,V1,40.717521410272006,-74.10053552318851,54
2024-02-27 16:00:00,V1,40.701012385655346,-74.08103078747303,28
2024-02-27 20:00:00,V1,40.71404567056014,-74.07129442034478,59
2024-02-28 00:00:00,V1,40.721269401400455,-74.08319343345286,11
2024-02-28 04:00:00,V1,40.734175509103466,-74.07095977659506,15
2024-02-28 08:00:00,V1,40.72866979017544,-74.07568071762715,44
2024-02-28 12:00:00,V1,40.71401542701484,-74.08408355457954,66
2024-02-28 16:00:00,V1,40.712265024940656,-74.0928005526796,68
2024-02-28 20:00:00,V1,40.72095865669943,-74.09507791541299,19
2024-02-29 00:00:00,V1,40.709603987260266,-74.07119596103757,55
2024-02-29 04:00:00,V1,40.73548546053361,-74.06820516888845,38
2024-02-29 08:00:00,V1,40.7116424251589,-74.0836351371718,63
2024-02-29 12:00:00,V1,40.71684766007316,-74.09571303362281,64
2024-02-29 16:00:00,V1,40.71147589387625,-74.09514569524278,72
2024-02-29 20:00:00,V1,40.71913914406996,-74.07455500413333,21
2024-03-01 00:00:00,V1,40.725972013116035,-74.09008266460116,29
2024-03-01 04:00:00,V1,40.70685551711183,-74.080102489153,61
2024-03-01 08:00:00,V1,40.71714215234164,-74.09081361516843,6
2024-03-01 12:00:00,V1,40.71848836397045,-74.07531105102066,11
2024-03-01 16:00:00,V1,40.71710922799799,-74.08310796473737,11
2024-03-01 20:00:00,V1,40.71176619602843,-74.06973428247856,18
2024-03-02 00:00:00,V1,40.7355675520337,-74.09397096046634,5
2024-03-02 04:00:00,V1,40.721352206309774,-74.06050354199446,71
2024-03-02 08:00:00,V1,40.696207001170634,-74.08623170518743,54
2024-03-02 12:00:00,V1,40.72179133536647,-74.08891810140021,48
2024-03-02 16:00:00,V1,40.73351364787702,-74.10072219500348,9
2024-03-02 20:00:00,V1,40.69608371883286,-74.10713169906816,75
2024-03-03 00:00:00,V1,40.737934737302375,-74.08093668368724,49
2024-03-03 04:00:00,V1,40.73478677056985,-74.09383739250013,25
2024-03-03 08:00:00,V1,40.73097489586749,-74.06862733746497,28
2024-03-03 12:00:00,V1,40.7242248898018,-74.08227025990523,23
2024-03-03 16:00:00,V1,40.721071167245455,-74.09512894655087,56
2024-03-03 20:00:00,V1,40.7418160872581,-74.0847445390142,1
2024-03-04 00:00:00,V1,40.73377193550749,-74.07282003880279,46
2024-03-04 04:00:00,V1,40.72121478506206,-74.08638928991483,37
2024-03-04 08:00:00,V1,40.712311458635796,-74.08243688928549,49
2024-03-04 12:00:00,V1,40.719211795157996,-74.08092021599056,12
2024-03-04 16:00:00,V1,40.720813895279875,-74.08102826256362,18
2024-03-04 20:00:00,V1,40.74300853920695,-74.09085091693039,67
2024-03-05 00:00:00,V1,40.722551314476085,-74.09189317328125,29
2024-03-05 04:00:00,V1,40.741869129001046,-74.08786906932004,37
2024-03-05 08:00:00,V1,40.72359773192673,-74.09315033951275,20
2024-03-05 12:00:00,V1,40.73103429977175,-74.07129356912317,60
2024-03-05 16:00:00,V1,40.72213496952273,-74.08834059825833,9
2024-03-05 20:00:00,V1,40.71484252198129,-74.08473548187582,74
2024-03-06 00:00:00,V1,40.72176693799049,-74.09570522421058,56
2024-03-06 04:00:00,V1,40.732499874912286,-74.08838777962886,13
2024-03-06 08:00:00,V1,40.72953499668213,-74.09123173296871,21
2024-03-06 12:00:00,V1,40.71729363192749,-74.07551269548597,53
2024-03-06 16:00:00,V1,40.72279089561443,-74.07754391347433,10
2024-03-06 20:00:00,V1,40.73372696343064,-74.09218852397176,76
2024-03-07 00:00:00,V1,40.72073272538619,-74.07833493112705,47
2024-03-07 04:00:00,V1,40.715545188301384,-74.08083317107719,25
