Timestamp,Sensor_ID,Vehicle_Count
2024-01-07 05:00:00,Sensor_1,93
2024-01-07 06:00:00,Sensor_1,82
2024-01-07 07:00:00,Sensor_1,469
2024-01-07 08:00:00,Sensor_1,537
2024-01-07 09:00:00,Sensor_1,602
2024-01-07 10:00:00,Sensor_1,402
2024-01-07 11:00:00,Sensor_1,223
2024-01-07 12:00:00,Sensor_1,369
2024-01-07 13:00:00,Sensor_1,273
2024-01-07 14:00:00,Sensor_1,283
2024-01-07 15:00:00,Sensor_1,319
2024-01-07 16:00:00,Sensor_1,581
2024-01-07 17:00:00,Sensor_1,609
2024-01-07 18:00:00,Sensor_1,474
2024-01-07 19:00:00,Sensor_1,106
2024-01-07 20:00:00,Sensor_1,11
2024-01-07 21:00:00,Sensor_1,35
2024-01-07 22:00:00,Sensor_1,88
2024-01-07 23:00:00,Sensor_1,16
2024-01-08 00:00:00,Sensor_1,157
2024-01-08 01:00:00,Sensor_1,35
2024-01-08 02:00:00,Sensor_1,91
2024-01-08 03:00:00,Sensor_1,13
2024-01-08 04:00:00,Sensor_1,19
2024-01-08 05:00:00,Sensor_1,85
2024-01-08 06:00:00,Sensor_1,0
2024-01-08 07:00:00,Sensor_1,443
2024-01-08 08:00:00,Sensor_1,545
2024-01-08 09:00:00,Sensor_1,540
2024-01-08 10:00:00,Sensor_1,358
2024-01-08 11:00:00,Sensor_1,309
2024-01-08 12:00:00,Sensor_1,276
2024-01-08 13:00:00,Sensor_1,243
2024-01-08 14:00:00,Sensor_1,347
2024-01-08 15:00:00,Sensor_1,316
2024-01-08 16:00:00,Sensor_1,474
2024-01-08 17:00:00,Sensor_1,498
2024-01-08 18:00:00,Sensor_1,505
2024-01-08 19:00:00,Sensor_1,37
2024-01-08 20:00:00,Sensor_1,14
2024-01-08 21:00:00,Sensor_1,87
2024-01-08 22:00:00,Sensor_1,121
2024-01-08 23:00:00,Sensor_1,0
2024-01-09 00:00:00,Sensor_1,42
2024-01-09 01:00:00,Sensor_1,0
2024-01-09 02:00:00,Sensor_1,0
2024-01-09 03:00:00,Sensor_1,75
2024-01-09 04:00:00,Sensor_1,100
2024-01-09 05:00:00,Sensor_1,114
2024-01-09 06:00:00,Sensor_1,91
2024-01-09 07:00:00,Sensor_1,480
2024-01-09 08:00:00,Sensor_1,441
2024-01-09 09:00:00,Sensor_1,442
2024-01-09 10:00:00,Sensor_1,250
2024-01-09 11:00:00,Sensor_1,265
2024-01-09 12:00:00,Sensor_1,343
2024-01-09 13:00:00,Sensor_1,177
2024-01-09 14:00:00,Sensor_1,276
2024-01-09 15:00:00,Sensor_1,287
2024-01-09 16:00:00,Sensor_1,514
2024-01-09 17:00:00,Sensor_1,497
2024-01-09 18:00:00,Sensor_1,466
2024-01-09 19:00:00,Sensor_1,0
2024-01-09 20:00:00,Sensor_1,60
2024-01-09 21:00:00,Sensor_1,36
2024-01-09 22:00:00,Sensor_1,74
2024-01-09 23:00:00,Sensor_1,20
2024-01-10 00:00:00,Sensor_1,126
2024-01-10 01:00:00,Sensor_1,27
2024-01-10 02:00:00,Sensor_1,72
2024-01-10 03:00:00,Sensor_1,59
2024-01-10 04:00:00,Sensor_1,102
2024-01-10 05:00:00,Sensor_1,36
2024-01-10 06:00:00,Sensor_1,57
2024-01-10 07:00:00,Sensor_1,486
2024-01-10 08:00:00,Sensor_1,561
2024-01-10 09:00:00,Sensor_1,499
2024-01-10 10:00:00,Sensor_1,282
2024-01-10 11:00:00,Sensor_1,404
2024-01-10 12:00:00,Sensor_1,262
2024-01-10 13:00:00,Sensor_1,296
2024-01-10 14:00:00,Sensor_1,245
2024-01-10 15:00:00,Sensor_1,318
2024-01-10 16:00:00,Sensor_1,438
2024-01-10 17:00:00,Sensor_1,476
2024-01-10 18:00:00,Sensor_1,556
2024-01-10 19:00:00,Sensor_1,114
2024-01-10 20:00:00,Sensor_1,20
2024-01-10 21:00:00,Sensor_1,114
2024-01-10 22:00:00,Sensor_1,38
2024-01-10 23:00:00,Sensor_1,117
2024-01-11 00:00:00,Sensor_1,51
2024-01-11 01:00:00,Sensor_1,35
2024-01-11 02:00:00,Sensor_1,157
2024-01-11 03:00:00,Sensor_1,35
2024-01-11 04:00:00,Sensor_1,43
2024-01-11 05:00:00,Sensor_1,99
2024-01-11 06:00:00,Sensor_1,18
2024-01-11 07:00:00,Sensor_1,457
2024-01-11 08:00:00,Sensor_1,478
2024-01-11 09:00:00,Sensor_1,593
2024-01-11 10:00:00,Sensor_1,360
2024-01-11 11:00:00,Sensor_1,247
2024-01-11 12:00:00,Sensor_1,258
2024-01-11 13:00:00,Sensor_1,286
2024-01-11 14:00:00,Sensor_1,255
2024-01-11 15:00:00,Sensor_1,322
2024-01-11 16:00:00,Sensor_1,527
2024-01-11 17:00:00,Sensor_1,563
2024-01-11 18:00:00,Sensor_1,504
2024-01-11 19:00:00,Sensor_1,51
2024-01-11 20:00:00,Sensor_1,43
2024-01-11 21:00:00,Sensor_1,0
2024-01-11 22:00:00,Sensor_1,17
2024-01-11 23:00:00,Sensor_1,0
2024-01-12 00:00:00,Sensor_1,100
2024-01-12 01:00:00,Sensor_1,64
2024-01-12 02:00:00,Sensor_1,0
2024-01-12 03:00:00,Sensor_1,103
2024-01-12 04:00:00,Sensor_1,14
2024-01-12 05:00:00,Sensor_1,5
2024-01-12 06:00:00,Sensor_1,127
2024-01-12 07:00:00,Sensor_1,447
2024-01-12 08:00:00,Sensor_1,547
2024-01-12 09:00:00,Sensor_1,484
2024-01-12 10:00:00,Sensor_1,298
2024-01-12 11:00:00,Sensor_1,301
2024-01-12 12:00:00,Sensor_1,279
2024-01-12 13:00:00,Sensor_1,260
2024-01-12 14:00:00,Sensor_1,212
2024-01-12 15:00:00,Sensor_1,314
2024-01-12 16:00:00,Sensor_1,458
2024-01-12 17:00:00,Sensor_1,473
2024-01-12 18:00:00,Sensor_1,489
2024-01-12 19:00:00,Sensor_1,102
2024-01-12 20:00:00,Sensor_1,0
2024-01-12 21:00:00,Sensor_1,103
2024-01-12 22:00:00,Sensor_1,43
2024-01-12 23:00:00,Sensor_1,0
2024-01-13 00:00:00,Sensor_1,17
2024-01-13 01:00:00,Sensor_1,63
2024-01-13 02:00:00,Sensor_1,5
2024-01-13 03:00:00,Sensor_1,74
2024-01-13 04:00:00,Sensor_1,52
2024-01-13 05:00:00,Sensor_1,102
2024-01-13 06:00:00,Sensor_1,122
2024-01-13 07:00:00,Sensor_1,518
2024-01-13 08:00:00,Sensor_1,478
2024-01-13 09:00:00,Sensor_1,495
2024-01-13 10:00:00,Sensor_1,248
2024-01-13 11:00:00,Sensor_1,386
2024-01-13 12:00:00,Sensor_1,360
2024-01-13 13:00:00,Sensor_1,258
2024-01-13 14:00:00,Sensor_1,272
2024-01-13 15:00:00,Sensor_1,340
2024-01-13 16:00:00,Sensor_1,418
2024-01-13 17:00:00,Sensor_1,418
2024-01-13 18:00:00,Sensor_1,532
2024-01-13 19:00:00,Sensor_1,9
2024-01-13 20:00:00,Sensor_1,22
2024-01-13 21:00:00,Sensor_1,74
2024-01-13 22:00:00,Sensor_1,18
2024-01-13 23:00:00,Sensor_1,3
2024-01-14 00:00:00,Sensor_1,37
2024-01-14 01:00:00,Sensor_1,29
2024-01-14 02:00:00,Sensor_1,51
2024-01-14 03:00:00,Sensor_1,42
2024-01-14 04:00:00,Sensor_1,63
2024-01-14 05:00:00,Sensor_1,64
2024-01-14 06:00:00,Sensor_1,28
2024-01-14 07:00:00,Sensor_1,436
2024-01-14 08:00:00,Sensor_1,495
2024-01-14 09:00:00,Sensor_1,498
2024-01-14 10:00:00,Sensor_1,287
2024-01-14 11:00:00,Sensor_1,326
2024-01-14 12:00:00,Sensor_1,223
2024-01-14 13:00:00,Sensor_1,300
2024-01-14 14:00:00,Sensor_1,165
2024-01-14 15:00:00,Sensor_1,345
2024-01-14 16:00:00,Sensor_1,490
2024-01-14 17:00:00,Sensor_1,468
2024-01-14 18:00:00,Sensor_1,501
2024-01-14 19:00:00,Sensor_1,85
2024-01-14 20:00:00,Sensor_1,0
2024-01-14 21:00:00,Sensor_1,32
2024-01-14 22:00:00,Sensor_1,22
2024-01-14 23:00:00,Sensor_1,85
2024-01-15 00:00:00,Sensor_1,42
2024-01-15 01:00:00,Sensor_1,72
2024-01-15 02:00:00,Sensor_1,112
2024-01-15 03:00:00,Sensor_1,9
2024-01-15 04:00:00,Sensor_1,83
2024-01-15 05:00:00,Sensor_1,134
2024-01-15 06:00:00,Sensor_1,64
2024-01-15 07:00:00,Sensor_1,489
2024-01-15 08:00:00,Sensor_1,495
2024-01-15 09:00:00,Sensor_1,494
2024-01-15 10:00:00,Sensor_1,225
2024-01-15 11:00:00,Sensor_1,362
2024-01-15 12:00:00,Sensor_1,339
2024-01-15 13:00:00,Sensor_1,376
2024-01-15 14:00:00,Sensor_1,302
2024-01-15 15:00:00,Sensor_1,409
2024-01-15 16:00:00,Sensor_1,578
2024-01-15 17:00:00,Sensor_1,451
2024-01-15 18:00:00,Sensor_1,511
2024-01-15 19:00:00,Sensor_1,21
2024-01-15 20:00:00,Sensor_1,55
2024-01-15 21:00:00,Sensor_1,32
2024-01-15 22:00:00,Sensor_1,19
2024-01-15 23:00:00,Sensor_1,148
2024-01-16 00:00:00,Sensor_1,120
2024-01-16 01:00:00,Sensor_1,168
2024-01-16 02:00:00,Sensor_1,90
2024-01-16 03:00:00,Sensor_1,2
2024-01-16 04:00:00,Sensor_1,34
2024-01-16 05:00:00,Sensor_1,53
2024-01-16 06:00:00,Sensor_1,38
2024-01-16 07:00:00,Sensor_1,429
2024-01-16 08:00:00,Sensor_1,363
2024-01-16 09:00:00,Sensor_1,478
2024-01-16 10:00:00,Sensor_1,279
2024-01-16 11:00:00,Sensor_1,217
2024-01-16 12:00:00,Sensor_1,302
2024-01-16 13:00:00,Sensor_1,362
2024-01-16 14:00:00,Sensor_1,316
2024-01-16 15:00:00,Sensor_1,312
2024-01-16 16:00:00,Sensor_1,469
2024-01-16 17:00:00,Sensor_1,499
2024-01-16 18:00:00,Sensor_1,461
2024-01-16 19:00:00,Sensor_1,148
2024-01-16 20:00:00,Sensor_1,18
2024-01-16 21:00:00,Sensor_1,123
2024-01-16 22:00:00,Sensor_1,107
2024-01-16 23:00:00,Sensor_1,93
2024-01-17 00:00:00,Sensor_1,0
2024-01-17 01:00:00,Sensor_1,26
2024-01-17 02:00:00,Sensor_1,143
2024-01-17 03:00:00,Sensor_1,52
2024-01-17 04:00:00,Sensor_1,0
2024-01-17 05:00:00,Sensor_1,108
2024-01-17 06:00:00,Sensor_1,18
2024-01-17 07:00:00,Sensor_1,534
2024-01-17 08:00:00,Sensor_1,576
2024-01-17 09:00:00,Sensor_1,490
2024-01-17 10:00:00,Sensor_1,266
2024-01-17 11:00:00,Sensor_1,350
2024-01-17 12:00:00,Sensor_1,144
2024-01-17 13:00:00,Sensor_1,332
2024-01-17 14:00:00,Sensor_1,350
2024-01-17 15:00:00,Sensor_1,278
2024-01-17 16:00:00,Sensor_1,483
2024-01-17 17:00:00,Sensor_1,513
2024-01-17 18:00:00,Sensor_1,442
2024-01-17 19:00:00,Sensor_1,0
2024-01-17 20:00:00,Sensor_1,13
2024-01-17 21:00:00,Sensor_1,48
2024-01-17 22:00:00,Sensor_1,15
2024-01-17 23:00:00,Sensor_1,19
2024-01-18 00:00:00,Sensor_1,0
2024-01-18 01:00:00,Sensor_1,42
2024-01-18 02:00:00,Sensor_1,0
2024-01-18 03:00:00,Sensor_1,130
2024-01-18 04:00:00,Sensor_1,130
2024-01-18 05:00:00,Sensor_1,45
2024-01-18 06:00:00,Sensor_1,17
2024-01-18 07:00:00,Sensor_1,424
2024-01-18 08:00:00,Sensor_1,398
2024-01-18 09:00:00,Sensor_1,549
2024-01-18 10:00:00,Sensor_1,256
2024-01-18 11:00:00,Sensor_1,329
2024-01-18 12:00:00,Sensor_1,294
2024-01-18 13:00:00,Sensor_1,329
2024-01-18 14:00:00,Sensor_1,301
2024-01-18 15:00:00,Sensor_1,285
2024-01-18 16:00:00,Sensor_1,517
2024-01-18 17:00:00,Sensor_1,504
2024-01-18 18:00:00,Sensor_1,523
2024-01-18 19:00:00,Sensor_1,37
2024-01-18 20:00:00,Sensor_1,50
2024-01-18 21:00:00,Sensor_1,42
2024-01-18 22:00:00,Sensor_1,60
2024-01-18 23:00:00,Sensor_1,157
2024-01-19 00:00:00,Sensor_1,43
2024-01-19 01:00:00,Sensor_1,65
2024-01-19 02:00:00,Sensor_1,106
2024-01-19 03:00:00,Sensor_1,93
2024-01-19 04:00:00,Sensor_1,49
2024-01-19 05:00:00,Sensor_1,92
2024-01-19 06:00:00,Sensor_1,61
2024-01-19 07:00:00,Sensor_1,529
2024-01-19 08:00:00,Sensor_1,522
2024-01-19 09:00:00,Sensor_1,398
2024-01-19 10:00:00,Sensor_1,280
2024-01-19 11:00:00,Sensor_1,252
2024-01-19 12:00:00,Sensor_1,345
2024-01-19 13:00:00,Sensor_1,231
2024-01-19 14:00:00,Sensor_1,318
2024-01-19 15:00:00,Sensor_1,258
2024-01-19 16:00:00,Sensor_1,548
2024-01-19 17:00:00,Sensor_1,439
2024-01-19 18:00:00,Sensor_1,475
2024-01-19 19:00:00,Sensor_1,6
2024-01-19 20:00:00,Sensor_1,66
2024-01-19 21:00:00,Sensor_1,83
2024-01-19 22:00:00,Sensor_1,16
2024-01-19 23:00:00,Sensor_1,0
2024-01-20 00:00:00,Sensor_1,27
2024-01-20 01:00:00,Sensor_1,85
2024-01-20 02:00:00,Sensor_1,56
2024-01-20 03:00:00,Sensor_1,52
2024-01-20 04:00:00,Sensor_1,113
2024-01-20 05:00:00,Sensor_1,33
2024-01-20 06:00:00,Sensor_1,0
2024-01-20 07:00:00,Sensor_1,539
2024-01-20 08:00:00,Sensor_1,515
2024-01-20 09:00:00,Sensor_1,460
2024-01-20 10:00:00,Sensor_1,309
2024-01-20 11:00:00,Sensor_1,228
2024-01-20 12:00:00,Sensor_1,356
2024-01-20 13:00:00,Sensor_1,281
2024-01-20 14:00:00,Sensor_1,226
2024-01-20 15:00:00,Sensor_1,250
2024-01-20 16:00:00,Sensor_1,536
2024-01-20 17:00:00,Sensor_1,538
2024-01-20 18:00:00,Sensor_1,522
2024-01-20 19:00:00,Sensor_1,1
2024-01-20 20:00:00,Sensor_1,0
2024-01-20 21:00:00,Sensor_1,138
2024-01-20 22:00:00,Sensor_1,45
2024-01-20 23:00:00,Sensor_1,75
2024-01-21 00:00:00,Sensor_1,43
2024-01-21 01:00:00,Sensor_1,85
2024-01-21 02:00:00,Sensor_1,105
2024-01-21 03:00:00,Sensor_1,5
2024-01-21 04:00:00,Sensor_1,23
2024-01-21 05:00:00,Sensor_1,0
2024-01-21 06:00:00,Sensor_1,0
2024-01-21 07:00:00,Sensor_1,454
2024-01-21 08:00:00,Sensor_1,507
2024-01-21 09:00:00,Sensor_1,470
2024-01-21 10:00:00,Sensor_1,231
2024-01-21 11:00:00,Sensor_1,301
2024-01-21 12:00:00,Sensor_1,384
2024-01-21 13:00:00,Sensor_1,282
2024-01-21 14:00:00,Sensor_1,259
2024-01-21 15:00:00,Sensor_1,275
2024-01-21 16:00:00,Sensor_1,463
2024-01-21 17:00:00,Sensor_1,587
2024-01-21 18:00:00,Sensor_1,457
2024-01-21 19:00:00,Sensor_1,80
2024-01-21 20:00:00,Sensor_1,113
2024-01-21 21:00:00,Sensor_1,0
2024-01-21 22:00:00,Sensor_1,60
2024-01-21 23:00:00,Sensor_1,134
2024-01-22 00:00:00,Sensor_1,21
2024-01-22 01:00:00,Sensor_1,87
2024-01-22 02:00:00,Sensor_1,42
2024-01-22 03:00:00,Sensor_1,69
2024-01-22 04:00:00,Sensor_1,67
2024-01-22 05:00:00,Sensor_1,124
2024-01-22 06:00:00,Sensor_1,66
2024-01-22 07:00:00,Sensor_1,532
2024-01-22 08:00:00,Sensor_1,544
2024-01-22 09:00:00,Sensor_1,460
2024-01-22 10:00:00,Sensor_1,336
2024-01-22 11:00:00,Sensor_1,253
2024-01-22 12:00:00,Sensor_1,349
2024-01-22 13:00:00,Sensor_1,202
2024-01-22 14:00:00,Sensor_1,340
2024-01-22 15:00:00,Sensor_1,232
2024-01-22 16:00:00,Sensor_1,547
2024-01-22 17:00:00,Sensor_1,579
2024-01-22 18:00:00,Sensor_1,419
2024-01-22 19:00:00,Sensor_1,103
2024-01-22 20:00:00,Sensor_1,40
2024-01-22 21:00:00,Sensor_1,81
2024-01-22 22:00:00,Sensor_1,0
2024-01-22 23:00:00,Sensor_1,58
2024-01-23 00:00:00,Sensor_1,0
2024-01-23 01:00:00,Sensor_1,93
2024-01-23 02:00:00,Sensor_1,141
2024-01-23 03:00:00,Sensor_1,86
2024-01-23 04:00:00,Sensor_1,76
2024-01-23 05:00:00,Sensor_1,35
2024-01-23 06:00:00,Sensor_1,20
2024-01-23 07:00:00,Sensor_1,521
2024-01-23 08:00:00,Sensor_1,476
2024-01-23 09:00:00,Sensor_1,560
2024-01-23 10:00:00,Sensor_1,341
2024-01-23 11:00:00,Sensor_1,305
2024-01-23 12:00:00,Sensor_1,275
2024-01-23 13:00:00,Sensor_1,358
2024-01-23 14:00:00,Sensor_1,262
2024-01-23 15:00:00,Sensor_1,352
2024-01-23 16:00:00,Sensor_1,569
2024-01-23 17:00:00,Sensor_1,508
2024-01-23 18:00:00,Sensor_1,476
2024-01-23 19:00:00,Sensor_1,85
2024-01-23 20:00:00,Sensor_1,96
2024-01-23 21:00:00,Sensor_1,61
2024-01-23 22:00:00,Sensor_1,69
2024-01-23 23:00:00,Sensor_1,100
2024-01-24 00:00:00,Sensor_1,0
2024-01-24 01:00:00,Sensor_1,5
2024-01-24 02:00:00,Sensor_1,47
2024-01-24 03:00:00,Sensor_1,119
2024-01-24 04:00:00,Sensor_1,0
2024-01-24 05:00:00,Sensor_1,54
2024-01-24 06:00:00,Sensor_1,4
2024-01-24 07:00:00,Sensor_1,511
2024-01-24 08:00:00,Sensor_1,460
2024-01-24 09:00:00,Sensor_1,568
2024-01-24 10:00:00,Sensor_1,213
2024-01-24 11:00:00,Sensor_1,343
2024-01-24 12:00:00,Sensor_1,240
2024-01-24 13:00:00,Sensor_1,184
2024-01-24 14:00:00,Sensor_1,339
2024-01-24 15:00:00,Sensor_1,267
2024-01-24 16:00:00,Sensor_1,532
2024-01-24 17:00:00,Sensor_1,483
2024-01-24 18:00:00,Sensor_1,401
2024-01-24 19:00:00,Sensor_1,51
2024-01-24 20:00:00,Sensor_1,70
2024-01-24 21:00:00,Sensor_1,0
2024-01-24 22:00:00,Sensor_1,17
2024-01-24 23:00:00,Sensor_1,51
2024-01-25 00:00:00,Sensor_1,33
2024-01-25 01:00:00,Sensor_1,91
2024-01-25 02:00:00,Sensor_1,109
2024-01-25 03:00:00,Sensor_1,0
2024-01-25 04:00:00,Sensor_1,51
2024-01-25 05:00:00,Sensor_1,72
2024-01-25 06:00:00,Sensor_1,24
2024-01-25 07:00:00,Sensor_1,491
2024-01-25 08:00:00,Sensor_1,424
2024-01-25 09:00:00,Sensor_1,500
2024-01-25 10:00:00,Sensor_1,392
2024-01-25 11:00:00,Sensor_1,238
2024-01-25 12:00:00,Sensor_1,302
2024-01-25 13:00:00,Sensor_1,298
2024-01-25 14:00:00,Sensor_1,310
2024-01-25 15:00:00,Sensor_1,324
2024-01-25 16:00:00,Sensor_1,546
2024-01-25 17:00:00,Sensor_1,541
2024-01-25 18:00:00,Sensor_1,536
2024-01-25 19:00:00,Sensor_1,0
2024-01-25 20:00:00,Sensor_1,139
2024-01-25 21:00:00,Sensor_1,122
2024-01-25 22:00:00,Sensor_1,6
2024-01-25 23:00:00,Sensor_1,69
2024-01-26 00:00:00,Sensor_1,66
2024-01-26 01:00:00,Sensor_1,0
2024-01-26 02:00:00,Sensor_1,15
2024-01-26 03:00:00,Sensor_1,19
2024-01-26 04:00:00,Sensor_1,30
2024-01-26 05:00:00,Sensor_1,0
2024-01-26 06:00:00,Sensor_1,35
2024-01-26 07:00:00,Sensor_1,488
2024-01-26 08:00:00,Sensor_1,482
2024-01-26 09:00:00,Sensor_1,546
2024-01-26 10:00:00,Sensor_1,342
2024-01-26 11:00:00,Sensor_1,261
2024-01-26 12:00:00,Sensor_1,320
2024-01-26 13:00:00,Sensor_1,256
2024-01-26 14:00:00,Sensor_1,221
2024-01-26 15:00:00,Sensor_1,280
2024-01-26 16:00:00,Sensor_1,543
2024-01-26 17:00:00,Sensor_1,485
2024-01-26 18:00:00,Sensor_1,449
2024-01-26 19:00:00,Sensor_1,43
2024-01-26 20:00:00,Sensor_1,37
2024-01-26 21:00:00,Sensor_1,1
2024-01-26 22:00:00,Sensor_1,0
2024-01-26 23:00:00,Sensor_1,0
2024-01-27 00:00:00,Sensor_1,31
2024-01-27 01:00:00,Sensor_1,0
2024-01-27 02:00:00,Sensor_1,144
2024-01-27 03:00:00,Sensor_1,107
2024-01-27 04:00:00,Sensor_1,0
2024-01-27 05:00:00,Sensor_1,84
2024-01-27 06:00:00,Sensor_1,36
2024-01-27 07:00:00,Sensor_1,492
2024-01-27 08:00:00,Sensor_1,443
2024-01-27 09:00:00,Sensor_1,560
